[2025-05-24 01:49:30.459] [info]  DiscordSplash.signalReady
[2025-05-24 01:49:32.290] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":67}
[2025-05-24 01:49:32.290] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":67}
[2025-05-24 01:49:32.296] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":68}
[2025-05-24 01:49:32.297] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":68}
[2025-05-24 01:49:32.297] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":69}
[2025-05-24 01:49:32.298] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":69}
[2025-05-24 01:49:32.305] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":70}
[2025-05-24 01:49:32.306] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":70}
[2025-05-24 01:49:32.310] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":72}
[2025-05-24 01:49:32.311] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":72}
[2025-05-24 01:49:32.314] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":73}
[2025-05-24 01:49:32.314] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":73}
[2025-05-24 01:49:32.325] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":75}
[2025-05-24 01:49:32.326] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":75}
[2025-05-24 01:49:32.343] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":76}
[2025-05-24 01:49:32.344] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":76}
[2025-05-24 01:49:32.350] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":77}
[2025-05-24 01:49:32.351] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":77}
[2025-05-24 01:49:32.354] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":78}
[2025-05-24 01:49:32.354] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":78}
[2025-05-24 01:49:32.356] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":79}
[2025-05-24 01:49:32.357] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":79}
[2025-05-24 01:49:32.358] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":80}
[2025-05-24 01:49:32.358] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":80}
[2025-05-24 01:49:32.365] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":81}
[2025-05-24 01:49:32.366] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":81}
[2025-05-24 01:49:32.368] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":82}
[2025-05-24 01:49:32.369] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":82}
[2025-05-24 01:49:32.374] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":83}
[2025-05-24 01:49:32.376] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":83}
[2025-05-24 01:49:32.378] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":84}
[2025-05-24 01:49:32.378] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":84}
[2025-05-24 01:49:32.382] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":85}
[2025-05-24 01:49:32.383] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":85}
[2025-05-24 01:49:32.397] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":86}
[2025-05-24 01:49:32.398] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":86}
[2025-05-24 01:49:32.399] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":88}
[2025-05-24 01:49:32.400] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":88}
[2025-05-24 01:49:32.404] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":89}
[2025-05-24 01:49:32.405] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":89}
[2025-05-24 01:49:32.410] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":90}
[2025-05-24 01:49:32.410] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":90}
[2025-05-24 01:49:32.414] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":91}
[2025-05-24 01:49:32.415] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":91}
[2025-05-24 01:49:32.423] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":92}
[2025-05-24 01:49:32.425] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":92}
[2025-05-24 01:49:32.426] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":93}
[2025-05-24 01:49:32.427] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":93}
[2025-05-24 01:49:32.436] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":94}
[2025-05-24 01:49:32.440] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":94}
[2025-05-24 01:49:32.443] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":95}
[2025-05-24 01:49:32.444] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":95}
[2025-05-24 01:49:32.446] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":98}
[2025-05-24 01:49:32.446] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":98}
[2025-05-24 01:49:32.447] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":100}
[2025-05-24 01:49:32.448] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":3,"total":6,"progress":100}
[2025-05-24 01:49:32.451] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6}
[2025-05-24 01:49:32.451] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6}
[2025-05-24 01:49:32.458] [info]  Splash.updateCountdownSeconds: undefined
[2025-05-24 01:49:32.608] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":1}
[2025-05-24 01:49:32.609] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":1}
[2025-05-24 01:49:32.614] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":2}
[2025-05-24 01:49:32.615] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":2}
[2025-05-24 01:49:32.616] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":6}
[2025-05-24 01:49:32.619] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":6}
[2025-05-24 01:49:32.626] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":10}
[2025-05-24 01:49:32.628] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":10}
[2025-05-24 01:49:32.645] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":14}
[2025-05-24 01:49:32.647] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":14}
[2025-05-24 01:49:32.655] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":15}
[2025-05-24 01:49:32.656] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":15}
[2025-05-24 01:49:32.661] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":18}
[2025-05-24 01:49:32.663] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":18}
[2025-05-24 01:49:32.669] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":22}
[2025-05-24 01:49:32.671] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":22}
[2025-05-24 01:49:32.675] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":28}
[2025-05-24 01:49:32.678] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":28}
[2025-05-24 01:49:32.682] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":31}
[2025-05-24 01:49:32.683] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":31}
[2025-05-24 01:49:32.684] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":38}
[2025-05-24 01:49:32.685] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":38}
[2025-05-24 01:49:32.691] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":41}
[2025-05-24 01:49:32.694] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":41}
[2025-05-24 01:49:32.700] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":42}
[2025-05-24 01:49:32.701] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":42}
[2025-05-24 01:49:32.714] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":45}
[2025-05-24 01:49:32.714] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":45}
[2025-05-24 01:49:32.716] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":48}
[2025-05-24 01:49:32.717] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":48}
[2025-05-24 01:49:32.718] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":51}
[2025-05-24 01:49:32.718] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":51}
[2025-05-24 01:49:32.725] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":53}
[2025-05-24 01:49:32.726] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":53}
[2025-05-24 01:49:32.726] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":54}
[2025-05-24 01:49:32.727] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":54}
[2025-05-24 01:49:32.731] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":56}
[2025-05-24 01:49:32.731] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":56}
[2025-05-24 01:49:32.733] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":58}
[2025-05-24 01:49:32.733] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":58}
[2025-05-24 01:49:32.737] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":59}
[2025-05-24 01:49:32.738] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":59}
[2025-05-24 01:49:32.742] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":61}
[2025-05-24 01:49:32.743] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":61}
[2025-05-24 01:49:32.746] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":67}
[2025-05-24 01:49:32.746] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":67}
[2025-05-24 01:49:32.747] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":69}
[2025-05-24 01:49:32.748] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":69}
[2025-05-24 01:49:32.753] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":70}
[2025-05-24 01:49:32.754] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":70}
[2025-05-24 01:49:32.755] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":72}
[2025-05-24 01:49:32.755] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":72}
[2025-05-24 01:49:32.758] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":75}
[2025-05-24 01:49:32.758] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":75}
[2025-05-24 01:49:32.764] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":77}
[2025-05-24 01:49:32.765] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":77}
[2025-05-24 01:49:32.766] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":78}
[2025-05-24 01:49:32.767] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":78}
[2025-05-24 01:49:32.771] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":82}
[2025-05-24 01:49:32.772] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":82}
[2025-05-24 01:49:32.775] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":84}
[2025-05-24 01:49:32.776] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":84}
[2025-05-24 01:49:32.803] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":85}
[2025-05-24 01:49:32.803] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":85}
[2025-05-24 01:49:32.807] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":92}
[2025-05-24 01:49:32.809] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":92}
[2025-05-24 01:49:32.810] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":100}
[2025-05-24 01:49:32.811] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":4,"total":6,"progress":100}
